ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
4.758648,203.537832,23603.065417,7.667128,324.084334,288.912457,18.064957,85.916666,4.405509,0
6.854947,149.853487,16203.090697,5.734804,375.718660,350.344708,11.718895,75.498737,4.938999,0
9.271579,274.021391,38886.387679,8.045991,244.086257,504.616793,15.981068,62.320048,3.549608,1
7.440825,183.362713,17259.852302,4.610245,335.626443,452.995293,9.700906,80.537065,2.496343,0
7.309556,244.839770,22277.626022,7.715572,369.038841,477.235381,12.475119,60.806902,3.707414,0
7.021617,203.201197,12352.811105,6.845744,380.804054,435.674393,14.507013,68.233386,3.855636,1
8.054886,200.943484,12642.065947,7.309822,334.442064,446.748442,14.949080,71.202038,3.514098,0
9.313466,133.141751,41982.610655,6.628037,417.245388,267.801711,10.368230,75.436147,4.493613,0
7.833361,249.340053,13394.731607,8.341670,393.137872,443.629123,10.983344,76.645734,4.270973,1
7.061831,215.946322,24991.766021,9.138391,321.473360,431.424689,12.950444,64.025590,4.299019,0
NaN,216.271624,26964.317181,6.383548,418.494244,573.159591,19.892680,50.170522,4.501025,0
6.643734,202.413638,14110.920968,8.754110,340.975559,291.084744,15.954655,64.363793,3.920607,1
NaN,214.737831,12666.005325,7.092691,302.491768,319.423051,15.433834,92.693936,5.005879,0
NaN,250.623473,30797.519999,6.381452,NaN,338.814165,17.508516,74.727821,3.365174,0
6.761414,216.532498,32156.819439,8.723064,343.601104,526.325214,20.314691,60.521593,4.350207,1
7.611610,222.252269,25063.683013,8.561124,287.948123,505.265483,18.273757,68.395413,2.873261,0
6.187938,249.527111,12682.150941,6.253224,263.268416,274.764703,14.352955,57.623368,3.546183,0
7.243482,196.982379,29772.019247,6.497201,NaN,322.365237,14.154955,50.655001,4.763579,1
4.691438,200.889406,32182.262318,8.571650,364.746786,516.851623,12.404439,85.026227,2.730792,0
NaN,240.984187,11429.201199,5.515977,267.680826,323.157517,8.666283,88.679265,3.802427,0
7.990658,211.286342,26951.862653,7.510776,NaN,638.000182,13.942812,69.394418,3.160917,1
8.064170,209.839333,8712.002588,8.591510,355.443721,338.848158,18.721312,106.243066,3.246077,0
7.965337,151.541889,25274.610305,7.106043,352.316182,527.688242,15.792625,52.268490,3.390982,0
7.612517,225.492793,14812.970645,7.982595,356.690174,341.074925,14.994662,55.893916,2.939593,1
4.292967,212.808645,30434.269118,8.630313,333.482540,382.922363,15.779922,39.775513,2.804924,0
9.264391,160.428694,19607.754919,3.988749,416.698385,427.793834,14.992990,95.804800,3.175521,0
6.080993,182.413992,31321.082426,7.624239,318.722751,498.454099,11.398007,81.288382,2.091787,1
7.865757,184.912917,16147.001950,7.321343,NaN,505.912864,11.092842,88.048989,3.738618,0
7.754044,193.449854,19019.279505,8.107067,377.990009,597.486041,8.939818,45.721308,3.760298,0
7.888425,269.572913,15761.871366,8.173475,NaN,490.895109,7.025536,78.502271,2.998066,1
9.085637,238.221968,9001.658753,9.820231,325.104847,381.346582,19.195740,98.490819,2.544020,0
9.393892,252.739248,13150.207459,7.166592,NaN,368.834604,14.397393,50.775293,3.048566,0
6.658834,182.389559,16828.880597,7.071299,355.896890,434.658981,16.618053,69.412284,3.969740,1
6.592443,242.480473,9381.239931,7.303184,312.814395,440.601135,14.027297,70.929879,3.060827,0
8.176080,201.553701,21856.988628,5.241047,320.260120,464.803330,15.627641,61.654744,4.112322,0
NaN,208.303833,23495.307483,5.800340,274.975280,465.330856,5.980339,57.203089,3.210753,1
7.032819,168.822395,29370.264184,5.390593,NaN,521.780884,21.119249,58.876766,3.633373,0
8.337696,168.469181,30969.047593,5.452162,NaN,302.422318,14.529864,41.392768,3.454197,0
7.222998,179.560290,21314.869789,5.864717,NaN,435.573888,11.878370,79.394008,3.966259,1
8.990317,195.809028,23728.294015,7.508305,348.714613,551.540390,15.254392,75.907869,4.494544,0
NaN,207.426887,11963.323716,7.664546,325.632960,502.053001,17.012856,64.499826,2.813527,0
NaN,194.713968,40611.713319,7.423192,290.332286,517.626888,16.340159,72.093610,3.125609,1
8.561219,205.366831,16686.312760,8.159299,NaN,347.840965,18.893137,68.089865,2.813889,0
7.191025,151.306674,23781.328740,9.214409,403.788430,465.126838,16.884214,77.515444,4.270646,0
6.427721,166.850237,12215.409083,7.696751,376.282617,352.745370,20.130483,66.735044,2.904453,1
6.739158,156.482759,30950.681100,6.543090,363.179624,425.288837,11.653458,70.367049,5.214484,0
8.613699,235.944436,20862.455871,7.622565,378.758715,418.697530,13.608075,NaN,3.949220,0
5.023381,136.976879,15040.841478,7.588021,409.918702,454.884809,14.245091,71.983851,4.477351,1
NaN,209.426837,20827.983844,6.591371,313.874684,567.604151,17.954849,40.140152,4.238253,0
7.793039,257.657739,17398.385843,8.271246,251.383944,439.701600,9.557031,54.235433,3.389270,0
NaN,192.057661,25795.693635,6.116863,318.926564,509.062833,13.939193,84.315400,3.789196,1
6.492627,213.065385,34314.087091,9.041146,335.291926,313.254743,11.135312,70.829110,3.378778,0
3.878879,177.712841,21937.471569,7.369769,299.241624,447.303756,12.451912,63.163113,4.927711,0
8.164000,195.212495,27414.899123,5.412481,231.724225,529.681807,12.425426,69.990128,3.673088,1
6.753128,191.982995,18222.931957,3.920974,296.196618,389.742462,9.689144,92.219615,5.102517,0
NaN,164.317102,25236.701316,4.365238,350.584345,413.692225,15.421144,45.979402,3.723776,0
NaN,202.882429,17505.852735,7.104366,310.532837,429.289895,17.958968,78.587538,3.537041,1
5.039374,142.860598,40829.353167,7.271543,NaN,386.803057,16.823773,52.297113,4.957420,0
3.978285,160.818474,14433.780496,8.410892,311.295329,414.328215,20.771485,78.273240,3.751566,0
5.272156,181.732877,19015.468275,9.013016,446.724016,390.012003,11.103467,63.826010,4.063826,1
8.296344,198.197051,17468.999802,8.262904,369.59074,294.325142,18.026098,44.061625,5.400811,0
5.964065,241.030899,22168.331561,6.208118,NaN,486.516884,13.172989,64.719240,4.696721,0
6.903074,206.922504,17947.988114,7.048017,NaN,601.985223,11.775110,58.176255,4.473887,1
5.455599,152.386735,37620.248469,5.783580,NaN,343.417588,14.401654,41.109869,4.476349,0
7.532059,185.506563,24454.725864,5.791102,NaN,393.971890,15.070248,74.780643,3.808570,0
7.466558,212.816030,16679.673622,5.436264,366.601344,358.909589,6.134210,46.655429,4.991675,1
7.918183,224.152005,20012.172976,9.008726,302.393605,421.890083,22.187849,72.727868,4.764194,0
7.233538,231.560832,16621.494789,6.073041,NaN,475.821645,8.688715,35.833969,3.679015,0
7.397651,260.083385,26730.635334,8.076995,361.113199,376.482171,17.847827,101.466825,3.078479,1
5.018046,194.668167,27317.099444,6.155484,NaN,313.477959,10.407479,85.685272,5.035154,0
NaN,202.811142,11900.055203,8.948088,367.533453,379.564564,13.591858,58.822560,3.153800,0
NaN,154.925972,30037.221625,5.796571,252.067267,311.750019,13.904652,77.532042,4.113585,1
6.495435,252.010903,32775.632585,8.479302,NaN,330.045052,9.854011,80.561077,3.390471,0
NaN,115.392979,46077.358485,5.289307,437.59230,422.017356,10.809632,53.617035,4.212511,0
NaN,226.318580,18465.265042,6.026304,358.69723,366.926293,10.269402,61.159327,3.406563,1
NaN,203.050244,28184.900527,7.076634,344.524179,445.700761,19.775367,53.270152,4.456104,0
7.480728,117.057314,28357.942774,4.702821,414.855784,472.059339,18.340212,76.344581,3.714875,0
5.539534,200.711681,21021.418259,9.827309,390.554156,437.341655,14.955890,67.169816,3.755660,1
8.783168,218.03284,16183.586649,7.390474,334.053885,389.021616,16.354520,47.100982,4.274137,0
4.477092,236.28249,26843.470364,4.842658,207.890482,456.979772,16.225706,74.035695,4.327680,0
7.376161,199.17016,17181.008814,6.602452,388.028517,357.372931,16.948292,75.886160,4.010235,1
NaN,184.750698,28499.107328,6.550031,330.719549,381.501604,11.044405,62.014822,3.403270,0
NaN,207.391097,25110.037626,6.329791,345.592634,420.219104,22.346415,92.327760,2.739235,0
9.318614,317.338124,24497.873935,7.597452,357.167217,476.510384,12.032377,68.599830,4.642719,1
8.159667,215.648216,17068.298863,8.769622,319.253201,459.541159,14.192544,60.373722,2.957195,0
NaN,162.263688,28790.547685,7.621234,377.719387,364.273578,14.210091,99.118601,4.476991,0
6.701941,168.745414,17176.878951,6.390966,330.674729,404.930726,10.827840,52.112707,4.179450,1
7.685397,230.335708,7324.701425,7.991366,331.512533,492.850391,14.233952,74.068658,4.179187,0
6.314077,124.847992,31114.635653,5.713940,NaN,396.672976,18.423226,73.101997,4.363866,0
5.547576,182.644736,27417.998043,9.586090,378.526141,596.650495,11.565242,78.878604,4.448671,1
7.762021,173.636742,15548.416674,5.018671,330.390976,520.640774,11.147704,87.481505,3.256301,0
NaN,233.693837,17317.687251,8.946504,264.916046,311.974234,10.749107,108.589414,4.241936,0
9.001823,263.514188,15379.912763,6.473674,355.006426,561.687003,22.045457,61.514342,3.976873,1
7.207931,204.010347,18493.872175,5.557864,311.568227,437.512042,12.994596,31.390450,4.705562,0
8.822610,216.432576,27109.239652,7.322163,NaN,384.018547,15.955491,78.828883,4.415596,0
9.130769,266.744959,9929.194810,6.011964,352.153214,542.806782,10.974207,65.782453,4.771444,1
6.987042,169.727116,19472.624328,5.017698,366.018920,425.670964,17.314681,48.882198,4.475161,0
6.922652,185.818989,14682.665838,9.886831,341.066404,560.787703,22.466128,64.395422,2.877354,0
4.077920,185.852326,9975.601334,10.758464,NaN,307.877571,9.702581,64.361116,4.789052,1
4.692197,221.547773,24211.630770,9.363250,307.713996,406.551667,12.618252,60.003148,4.009006,0
NaN,169.673531,25541.152765,5.457299,393.264700,359.778134,16.820308,60.376041,3.611330,0
7.125211,209.746771,16701.565975,7.458741,320.500945,404.704596,18.952797,92.347375,3.908075,1
NaN,219.725713,9840.782820,8.513655,309.838732,396.805652,12.428763,71.625497,3.183435,0
6.904537,110.865788,32981.258377,2.621268,368.387038,417.249395,12.118720,33.499381,5.058905,0
13.541240,187.606792,13475.912773,6.756055,NaN,411.264465,15.142667,74.448559,3.529191,0
4.059431,200.383080,25770.006722,8.342130,NaN,414.157826,11.084834,NaN,4.330322,0
6.548018,176.006536,38368.012618,7.415054,278.093309,291.121528,19.422535,81.368568,5.930228,0
7.171224,199.160175,13163.031278,5.762522,351.278134,436.602436,19.103152,52.577451,2.209092,0
8.389946,213.665685,17674.706149,8.348815,NaN,471.369880,19.301248,70.829513,3.569717,0
6.581083,217.538504,24480.671795,5.837152,310.632910,476.458667,11.434239,48.551910,3.511370,0
NaN,176.386651,26003.163265,7.809251,358.429774,336.142005,14.447961,90.224844,4.410674,0
10.695532,220.451078,10571.770377,6.521422,295.976094,414.256086,14.774801,58.735933,4.154845,0
7.864650,218.153107,23045.726247,7.432011,349.922852,414.365149,14.785983,72.607980,3.585934,0
6.977744,166.845574,18622.444796,6.609706,353.339919,333.968568,12.534560,48.463588,3.530623,0
6.791697,175.894346,21467.950866,7.101224,349.492177,427.239740,12.556983,55.253912,2.817391,0
6.136907,151.784319,20561.694731,8.487856,384.156079,363.618492,13.713703,96.582865,4.704585,0
6.357167,191.135512,14782.804221,6.154448,NaN,527.932636,18.863094,69.626325,5.222077,0
9.953952,232.949002,3773.281147,9.979850,NaN,339.883029,18.343590,82.449002,4.052905,0
6.947029,168.879539,17540.030217,6.409476,387.299907,372.022817,15.198191,74.007373,2.600188,0
NaN,231.305127,15629.762335,7.018067,297.748867,406.340425,11.835535,49.679696,4.464244,0
NaN,218.986406,9836.401847,7.064672,328.724289,386.345247,15.547964,57.328116,3.837257,0
6.203323,214.850111,29426.473780,8.034868,369.726683,319.766681,10.247863,65.308637,3.487920,0
8.339437,175.596742,12629.853049,6.976314,NaN,452.337520,17.528839,101.851393,4.133696,0
4.489784,188.251939,14906.047922,8.486030,374.226926,518.585253,11.226578,65.182759,3.776226,0
NaN,240.134572,38097.329796,5.400497,NaN,359.576334,13.514887,72.771017,3.212493,0
6.276957,178.263911,25590.680244,6.748702,NaN,445.186133,8.567973,70.765532,3.214286,0
8.020869,175.873676,21759.363929,7.487278,352.983112,428.660965,4.966862,72.305219,3.442121,0
8.373171,179.521406,22022.626217,5.215042,339.492222,396.696697,13.697087,110.431080,2.786330,0
10.947473,146.883038,27671.522600,7.279137,NaN,376.903821,17.346504,85.292925,3.112317,0
5.090035,174.266357,34094.057177,6.741909,376.663608,526.361082,17.107563,48.546257,4.838862,0
NaN,205.304149,12190.171602,7.044833,313.411708,374.523197,11.838313,47.653642,5.026271,0
9.871791,114.371450,27912.908263,8.660269,340.046298,490.451835,8.517762,64.831248,3.652264,0
6.466875,214.337270,14848.129489,7.054938,304.573245,304.956372,12.180826,NaN,3.408169,0
5.921247,200.943730,17397.402858,6.756200,279.202307,380.499818,11.255357,31.966297,3.746776,0
4.317187,225.514573,27163.457876,6.888136,325.933679,446.341319,17.152945,43.385914,4.078277,0
6.702496,208.553784,29057.227617,7.029491,302.744960,361.947758,10.614582,53.879737,4.267953,0
8.829806,216.122144,17732.914670,7.856312,377.253834,301.895959,16.210713,64.409359,4.423886,0
4.227537,201.447487,13122.329581,6.932558,374.843538,402.660774,22.823293,76.469426,4.479628,0
5.766204,179.572652,27700.121945,6.198937,NaN,536.268673,12.828121,90.006765,4.472018,0
NaN,187.613438,13427.068591,7.317570,NaN,507.567488,18.137691,79.349881,5.324638,0
4.140077,253.599838,40626.847810,7.754533,265.468749,432.511197,19.126695,61.520018,3.167583,0
6.571099,207.741025,23372.882654,6.280195,313.846972,497.902320,12.874805,75.416710,4.555949,0
6.832217,164.274393,14015.044769,6.055985,281.678040,389.978097,14.836637,44.367574,3.145416,0
5.349997,193.808121,31795.625606,8.217819,327.233388,431.476040,11.776193,55.816510,3.838721,0
8.509220,200.304348,10587.304929,6.392545,307.39896,585.222628,11.798991,63.827569,2.519892,0
9.281303,215.907625,36622.228606,3.903496,NaN,383.260028,19.034877,80.317597,4.069977,0
7.578014,204.730483,19944.573112,6.192653,NaN,517.483057,13.975826,54.637705,3.503819,0
5.953982,186.457084,32241.079614,8.439681,347.713157,416.090998,14.638927,68.907754,4.071916,0
7.456251,226.538289,9163.294448,5.726224,NaN,417.125210,10.066076,67.304224,4.279697,0
7.710138,174.350577,31017.239418,8.212234,269.859799,437.514066,9.320040,51.545335,3.898671,0
5.403196,185.643523,27509.893425,8.257587,NaN,587.378692,10.024039,63.397500,3.871463,0
7.088251,172.689300,25399.109006,6.941217,355.253079,298.671759,13.637783,NaN,3.230645,0
8.330743,198.995800,28919.811775,7.436214,304.293848,429.225500,14.713229,83.627824,2.408049,0
5.596930,162.724672,23930.374549,7.456557,NaN,535.339561,19.174739,54.966317,3.506765,0
5.648629,167.030097,14547.885478,7.735348,NaN,347.792321,10.689769,75.288688,5.370004,0
6.510972,188.882919,20081.745362,6.559698,368.985739,367.934555,14.807579,101.248253,3.962525,0
10.632910,198.378012,12958.748457,7.135497,322.623249,522.027870,16.722195,71.776018,3.722455,0
4.293961,192.360737,24600.760691,8.261635,261.357041,475.876415,10.799428,53.619847,5.105121,0
NaN,206.036295,8667.720239,6.329952,353.529381,599.546019,21.118938,55.932324,4.128746,0
4.916819,162.456784,22829.123212,4.024456,360.590445,541.772315,11.580141,NaN,3.836703,0
9.678051,188.368741,26402.703957,4.074141,395.904208,325.001116,16.917994,91.416880,3.029700,0
6.934311,228.194475,13901.644681,6.045503,281.552116,403.215091,17.811900,66.779338,4.210975,0
7.183096,200.368159,13501.677965,7.982097,358.331849,617.540906,11.176548,71.536834,3.806539,0
8.662710,173.531947,20333.079495,5.636388,439.787938,459.633120,16.283311,89.924253,5.120103,0
8.618654,257.595883,11595.354985,6.399933,NaN,343.740007,15.331166,75.687401,4.141342,0
5.923441,167.658602,25951.554036,6.296103,350.381981,471.857511,15.770464,53.321812,4.107364,0
5.897391,172.034385,30575.357138,8.649615,393.554892,426.505834,16.311658,74.543981,2.961602,0
8.460964,236.831781,13158.848362,5.478276,NaN,547.911680,16.741463,74.251544,4.728494,0
7.377037,175.008276,15340.951839,6.144845,371.010524,579.461824,11.915740,78.179171,4.531659,0
9.494243,274.828369,21879.704208,5.265718,364.682634,581.078156,13.636014,62.119643,3.189026,1
4.004248,210.486009,32821.850091,6.868438,NaN,354.439531,14.504058,58.514082,4.445946,0
7.833496,220.957433,28338.981461,9.370848,316.274403,462.142424,15.333005,57.033522,5.580830,0
NaN,173.474186,18318.720372,7.597654,282.598119,407.642962,20.200592,79.104019,4.181264,1
3.762098,196.024255,45050.002276,8.725582,324.146240,493.226463,8.662215,85.157127,4.986069,0
4.745764,186.303137,33153.812976,8.840474,370.167851,296.964102,14.784314,48.451375,3.699146,0
7.080193,185.825726,39431.112653,8.806393,286.223876,355.937596,7.781493,39.623835,1.492207,1
3.795133,178.432920,27179.404820,6.481019,NaN,365.491679,12.350038,73.809577,3.185083,0
9.055826,196.475899,20226.287945,5.838594,298.803560,342.359411,12.813634,84.279218,5.456913,0
7.559852,244.294558,29567.698929,8.647880,NaN,278.475586,10.046943,107.610806,4.550501,1
5.660736,232.749854,16488.017513,6.262933,294.210317,385.748053,18.875941,76.982658,5.016188,0
5.492156,176.271404,26422.097889,8.072934,366.644766,500.938788,7.609798,59.396787,3.294129,0
7.040395,199.079217,22505.518597,7.953572,NaN,531.476666,14.690954,58.412860,3.931917,1
9.396148,224.753957,25825.387005,7.391299,301.615064,503.793691,16.876927,58.974053,4.606058,0
4.487517,199.051403,36860.468899,9.751561,338.049428,390.566945,8.123470,75.668785,2.765722,0
8.053044,211.783235,37086.546054,8.267537,251.443500,512.899036,19.166620,73.248984,3.301575,1
13.349889,152.776455,18464.900775,6.717973,334.864070,450.846369,17.192564,85.883523,2.531075,0
7.027186,185.320701,30988.973019,8.600477,327.462670,326.269080,9.982010,52.716589,5.353043,0
7.044375,229.603173,12575.279627,7.837778,390.467684,558.176592,15.754785,36.267530,4.276699,1
NaN,184.688395,20857.908219,6.462946,322.680582,395.785623,18.443786,66.242699,3.776100,0
10.200645,182.080601,8016.202938,5.567501,337.781580,291.600283,13.469924,50.567372,5.174720,0
6.309892,133.649925,31062.371915,6.975602,252.108925,381.058776,17.200008,71.181544,3.603040,1
7.817901,221.089708,13742.145965,6.373737,287.698481,460.599214,12.704827,66.777600,4.622668,0
6.784279,140.366709,17569.579819,4.084932,NaN,374.181840,10.634230,97.087060,4.045547,0
6.203573,139.129083,6698.239095,3.876813,NaN,601.526167,13.368165,68.298689,4.305549,1
NaN,220.892705,7460.247260,4.987537,NaN,320.354781,13.114365,40.612909,4.266869,0
8.080415,166.891700,18136.128859,6.867553,NaN,600.937203,16.307790,55.586142,4.070824,0
6.879405,214.731887,20509.331962,9.035250,321.383278,306.784302,12.477303,79.692080,4.700470,1
1.431782,228.130383,12937.246891,6.214773,319.734136,495.379883,12.033344,61.141119,4.948443,0
NaN,191.348259,14017.372066,6.490700,345.560481,423.978389,11.863248,65.791687,4.167336,0
7.754884,210.720769,18857.058497,5.693752,376.484622,375.672691,14.708599,43.299820,5.128390,1
6.970037,182.888589,32037.605471,7.412765,376.951932,325.792400,14.351241,70.052720,4.275288,0
7.344976,182.306942,5689.804405,6.764350,373.872785,360.184473,20.483902,73.488981,3.418763,0
7.916670,201.455808,39431.252632,7.525441,276.206920,432.589996,17.821922,70.239601,4.275193,1
10.851860,166.741949,12887.193762,7.701932,NaN,589.628105,15.786497,NaN,4.345013,0
5.923740,200.561213,33306.012538,7.430037,NaN,399.948332,13.797870,63.463409,3.884460,0
6.405392,183.867245,20526.306835,8.450272,366.176634,548.637702,13.448797,69.054138,4.531921,1
6.588007,244.943220,23898.974477,6.780936,273.736644,330.914820,9.250628,47.388740,4.216454,0
8.285395,196.552068,19096.822369,7.357857,342.936881,388.941163,14.151473,73.187013,5.438488,0
7.795958,239.278255,27849.142088,6.475994,356.170702,484.104784,18.692248,50.128415,4.251876,1
9.004352,222.489783,16544.827504,6.124095,NaN,411.193621,16.036914,67.264669,3.527893,0
5.949519,160.442631,16898.808297,6.045906,367.328542,451.012788,16.359951,62.368234,4.072198,0
6.963979,180.401506,12878.176354,6.424099,NaN,358.516477,16.329625,66.302629,4.489870,1
NaN,161.578889,11582.462584,6.720473,NaN,393.837751,11.319488,78.898515,4.374333,0
NaN,192.202168,34160.925144,8.963156,363.472798,474.781734,15.905270,50.807825,2.998335,0
6.967861,183.933476,13401.044394,6.457687,371.788364,433.239429,14.584231,66.029156,4.893215,1
4.328283,192.166324,30592.548831,7.425894,327.303365,543.716029,11.186939,72.566400,3.708526,0
NaN,215.997117,35971.025113,10.030508,330.858927,558.108549,14.337804,81.769775,2.934137,0
6.622791,195.867117,13900.716523,6.363538,387.356938,310.851138,11.758374,52.406188,5.609291,1
7.417824,243.304691,320.942611,4.598670,336.097981,361.101769,20.421472,87.052576,3.470812,0
5.296579,220.080832,39537.086460,9.232766,322.433592,393.388603,10.583336,58.801469,3.918470,0
7.369989,236.476721,18998.346823,7.404435,359.930566,357.066203,18.020331,58.271257,3.463852,1
3.261670,190.957355,28760.006844,7.929539,NaN,424.212810,13.372625,58.095555,4.280669,0
10.282068,198.546363,8108.297322,5.548407,332.017935,568.078980,15.661692,28.770619,4.572923,0
NaN,134.311160,8076.822283,5.322112,NaN,599.614535,9.253351,100.335665,3.373937,1
NaN,239.757929,12318.403886,6.407733,259.122131,481.979934,14.669448,78.801371,4.742163,0
7.016836,167.362187,18014.995703,5.903058,362.523416,471.484395,10.692588,45.002014,4.101398,0
6.944868,198.476439,16904.201091,6.341407,299.521673,470.599761,15.045817,61.146087,4.241135,1
7.928831,231.252216,17444.814450,6.291798,NaN,389.005678,13.879724,95.553055,3.413573,0
6.871607,197.517093,19557.993724,8.311349,355.087258,379.507739,18.240712,65.694230,4.180389,0
5.284810,148.862758,11130.211365,6.820469,335.660450,485.805431,13.773350,60.944343,3.990243,1
7.975330,165.714242,17182.450359,7.002192,383.266655,363.853579,18.659304,76.032739,3.306129,0
NaN,214.172330,8985.911807,7.297973,NaN,498.803917,9.583323,37.616485,5.504749,0
6.851443,197.339559,15349.142585,7.446412,NaN,373.549867,11.367275,79.155822,4.935557,1
9.504158,195.109243,19946.264665,7.467685,300.679528,382.473005,14.359365,78.306886,4.343041,0
8.274069,195.803331,18091.202615,7.422104,365.407222,369.198334,16.996330,NaN,2.575423,0
7.760189,206.208834,34250.163925,7.930382,299.131598,347.180780,19.350765,80.621872,4.590528,1
5.158723,119.093840,33892.245951,7.572175,407.476849,325.202570,16.963982,73.224833,4.094605,0
8.238879,198.213405,11451.312217,5.308990,309.329423,401.063764,13.243329,81.197710,2.784713,0
7.280560,228.539543,29690.917158,7.871025,322.269661,392.532597,15.168189,84.370713,2.919796,1
3.923474,227.705538,24200.353482,7.000875,NaN,292.390155,19.394335,61.785679,4.582982,0
5.791154,190.431679,20288.235569,6.298366,347.041020,544.857481,17.706838,84.388191,4.104835,0
6.834260,182.454462,21670.569891,6.407648,325.950411,397.337508,16.506658,74.462646,2.658843,1
NaN,193.462207,13852.531903,7.145702,358.956565,480.310714,10.256036,NaN,3.673240,0
6.153369,237.139828,22052.034619,8.090494,306.239180,485.098483,17.075263,58.108259,4.030337,0
6.728975,187.202712,26376.062287,8.457662,337.861922,488.976394,17.689785,77.131889,4.593787,1
5.849778,229.936687,27435.306561,6.574958,277.033019,596.403216,14.908558,67.644484,3.643816,0
7.303052,196.952875,22053.010262,5.392693,305.221564,451.605924,14.665561,71.710779,4.144870,0
8.016418,255.259493,30854.830468,8.761916,NaN,442.499532,11.094202,93.274232,5.320015,1
5.890870,184.055762,34920.039348,7.401367,343.791603,281.544452,14.728773,62.601685,4.370777,0
7.592672,177.080839,14912.225506,6.041144,349.240614,355.284442,17.161966,42.115257,3.341427,0
6.864917,170.827792,20464.772694,7.074063,365.941346,400.965270,14.003874,51.603004,4.493747,1
5.963479,223.031638,24435.642080,6.221292,305.947012,284.497026,15.188557,40.142705,3.727813,0
6.784116,189.608347,12736.865001,5.935772,NaN,480.308581,20.606409,76.621489,4.072187,0
5.808976,157.552238,7965.207918,6.680188,262.995756,377.697283,17.401039,69.461111,3.599933,1
6.106760,211.454489,39430.307823,8.316897,348.776719,389.591440,12.896953,85.358049,3.924967,0
5.606856,211.513097,32423.462685,6.812943,NaN,446.386404,20.926950,52.218979,4.070966,0
8.458797,241.768340,29317.142440,5.783275,313.885548,328.579429,18.296001,84.510985,3.827431,1
6.898932,209.636422,15422.220893,6.884918,293.562020,396.811214,15.671717,66.597336,3.688456,0
NaN,223.443111,36290.746112,9.380013,333.4452,373.920160,16.520496,64.696691,3.817779,0
6.987335,224.034417,13505.033116,5.871180,NaN,479.825497,15.921413,73.064218,3.870293,1
8.091812,200.973301,26472.691803,6.725680,NaN,432.189931,13.798655,32.667078,4.370031,0
4.922045,197.287207,38494.720246,9.144953,383.239138,357.470704,13.125942,61.864580,2.291695,0
7.288737,233.977810,31617.075415,8.533888,331.838167,490.047095,12.225342,31.802024,3.531385,1
7.611982,190.662804,9138.029344,5.224256,329.580679,577.444713,17.209367,65.333241,6.494749,0
5.700785,185.922247,27365.106363,7.563100,NaN,359.506553,15.089441,56.463434,3.978141,0
8.116350,224.763509,16514.608092,5.290691,NaN,416.596634,12.063501,91.856156,2.526016,1
8.886979,180.563966,26062.447217,8.808963,327.22358,378.658922,17.618658,48.475982,4.731195,0
NaN,215.578464,25338.619342,5.787191,266.109993,429.350268,11.854461,71.165352,3.134000,0
7.463916,215.479068,27150.395400,7.782915,382.958737,403.703502,14.777092,56.956939,5.075844,1
6.532097,163.396241,8240.812709,6.641543,402.836817,601.032982,17.896128,55.022407,4.599324,0
10.678056,168.695766,7066.376917,4.866092,NaN,327.658644,16.296688,46.672483,4.308257,0
7.512361,224.471654,17895.556585,8.635031,NaN,472.342125,13.848389,74.582981,3.515803,1
7.833980,203.169408,11174.274760,6.246502,394.890809,338.231122,16.276592,47.931639,4.254477,0
7.602121,199.353166,11346.143453,6.900380,304.966488,210.319182,17.925782,62.846673,3.698875,0
6.415108,192.427965,19310.062011,6.845300,NaN,529.730312,16.021439,62.533557,6.073006,1
11.563169,174.942862,19359.428816,6.495619,332.446490,366.312672,17.529526,38.431200,5.107236,0
8.846282,188.415001,17734.949625,6.057868,317.150545,419.395569,17.115447,60.251578,2.925038,0
7.059940,178.805380,39484.638921,8.591113,281.386197,520.272861,10.795482,75.847542,2.949939,1
6.782869,196.182558,25366.797905,7.200358,312.426591,435.094574,12.118475,76.347994,5.468591,0
6.751699,203.400452,26325.817699,8.36547,341.895636,381.440388,19.527319,58.293945,3.756007,0
NaN,179.756708,25703.155201,7.28731,NaN,311.093065,10.238271,42.075315,1.659799,1
8.288765,211.452744,11234.041471,6.38551,360.843311,525.088611,15.098571,62.999999,3.580523,0
NaN,148.103129,13597.896038,5.733148,374.018311,357.711060,13.278896,72.695499,3.619591,0
7.425102,204.486282,18608.940874,7.434493,318.183297,338.935271,16.244755,94.605311,2.558773,1
0.975578,221.204114,31145.110739,7.615583,333.677843,439.112765,21.145954,NaN,2.533996,0
NaN,202.079864,12519.090660,7.627524,NaN,399.883388,12.748217,NaN,4.439215,0
6.742622,209.217344,15488.956748,7.452362,351.052242,408.853562,13.921282,70.205241,4.964673,1
7.528980,225.340986,8129.734919,6.305472,309.231247,379.339293,16.961944,64.265787,3.644410,0
5.088213,159.962612,39125.209196,6.055623,375.619186,400.155324,20.189600,68.688694,2.600619,0
7.682923,217.788932,31150.513421,8.021668,NaN,594.702546,12.194232,77.169789,3.542731,1
9.764658,119.164010,38781.457422,9.334632,380.230634,512.331846,14.967733,59.193176,3.024571,0
6.954907,159.766399,21895.285701,4.493900,337.267177,482.598270,10.663492,78.763592,3.169715,0
7.041665,178.285749,25419.769498,6.772751,316.433854,388.339277,11.557097,73.256220,3.099746,1
